"site_zip","Number_Violations","Total_Penalty","Willful_Violations","Fatalities","Accidents","Repeat_Violations","Serious_Violations","text_Number_Violations","text_Total_Penalty","text_Fatalities","text_Willful_Violations","text_Serious_Violations","text_Repeat_Violations","lat","lon"
75708,3,9450,0,0,0,0,2,"Brookshire Grocery Company<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $9,450","Brookshire Grocery Company<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $9,450","Brookshire Grocery Company<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $9,450","Brookshire Grocery Company<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $9,450","Brookshire Grocery Company<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $9,450","Brookshire Grocery Company<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $9,450",32.418412,-95.21307
78124,3,16815,0,0,0,0,3,"Featherland Egg Farms, Inc.<br />Industry: Poultry and Egg Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $16,815","Featherland Egg Farms, Inc.<br />Industry: Poultry and Egg Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $16,815","Featherland Egg Farms, Inc.<br />Industry: Poultry and Egg Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $16,815","Featherland Egg Farms, Inc.<br />Industry: Poultry and Egg Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $16,815","Featherland Egg Farms, Inc.<br />Industry: Poultry and Egg Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $16,815","Featherland Egg Farms, Inc.<br />Industry: Poultry and Egg Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $16,815",29.557271,-98.146892
78207,3,5000,0,0,0,0,0,"San Antonio Packing Company<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $5,000","San Antonio Packing Company<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $5,000","San Antonio Packing Company<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $5,000","San Antonio Packing Company<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $5,000","San Antonio Packing Company<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $5,000","San Antonio Packing Company<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $5,000",29.422124,-98.525978
78409,3,25009,0,0,0,0,3,"Kane Beef Processors, Llc<br />Industry: Animal Slaughtering and Processing<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $25,009","Kane Beef Processors, Llc<br />Industry: Animal Slaughtering and Processing<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $25,009","Kane Beef Processors, Llc<br />Industry: Animal Slaughtering and Processing<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $25,009","Kane Beef Processors, Llc<br />Industry: Animal Slaughtering and Processing<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $25,009","Kane Beef Processors, Llc<br />Industry: Animal Slaughtering and Processing<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $25,009","Kane Beef Processors, Llc<br />Industry: Animal Slaughtering and Processing<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $25,009",27.80943,-97.522857
78632,3,26786.2,0,3,3,0,3,"Cal-maine Foods, Inc.<br />Industry: Poultry and Egg Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $26,786.20","Cal-maine Foods, Inc.<br />Industry: Poultry and Egg Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $26,786.20","Cal-maine Foods, Inc.<br />Industry: Poultry and Egg Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $26,786.20","Cal-maine Foods, Inc.<br />Industry: Poultry and Egg Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $26,786.20","Cal-maine Foods, Inc.<br />Industry: Poultry and Egg Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $26,786.20","Cal-maine Foods, Inc.<br />Industry: Poultry and Egg Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $26,786.20",29.69611,-97.470663
79109,3,11934,0,0,0,0,2,"Plains Dairy, Llc<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $11,934","Plains Dairy, Llc<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $11,934","Plains Dairy, Llc<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $11,934","Plains Dairy, Llc<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $11,934","Plains Dairy, Llc<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $11,934","Plains Dairy, Llc<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $11,934",35.166416,-101.886423
81019,3,2700,0,0,0,0,1,"Xenia, Inc.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $2,700","Xenia, Inc.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $2,700","Xenia, Inc.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $2,700","Xenia, Inc.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $2,700","Xenia, Inc.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $2,700","Xenia, Inc.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $2,700",37.9437,-104.841876
81050,3,918,0,0,0,0,1,"La Junta Milling & Elevator Co.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $918","La Junta Milling & Elevator Co.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $918","La Junta Milling & Elevator Co.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $918","La Junta Milling & Elevator Co.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $918","La Junta Milling & Elevator Co.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $918","La Junta Milling & Elevator Co.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $918",37.942354,-103.51516
83338,3,9787,0,0,1,0,2,"Agropur Inc.<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $9,787","Agropur Inc.<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $9,787","Agropur Inc.<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $9,787","Agropur Inc.<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $9,787","Agropur Inc.<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $9,787","Agropur Inc.<br />Industry: Dairy Product Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $9,787",42.72853,-114.432126
83401,3,892.5,0,0,0,0,3,"Browning's Honey Company, Inc.<br />Industry: Other Animal Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $892.50","Browning's Honey Company, Inc.<br />Industry: Other Animal Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $892.50","Browning's Honey Company, Inc.<br />Industry: Other Animal Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $892.50","Browning's Honey Company, Inc.<br />Industry: Other Animal Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $892.50","Browning's Honey Company, Inc.<br />Industry: Other Animal Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $892.50","Browning's Honey Company, Inc.<br />Industry: Other Animal Production<br />3 violations (3 serious, 0 repeat, 0 willful). <br />Total penalties: $892.50",43.542409,-111.877936
83647,3,1358,0,0,0,0,2,"Wolfe Pac Pellets, Llc<br />Industry: Animal Food Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $1,358","Wolfe Pac Pellets, Llc<br />Industry: Animal Food Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $1,358","Wolfe Pac Pellets, Llc<br />Industry: Animal Food Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $1,358","Wolfe Pac Pellets, Llc<br />Industry: Animal Food Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $1,358","Wolfe Pac Pellets, Llc<br />Industry: Animal Food Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $1,358","Wolfe Pac Pellets, Llc<br />Industry: Animal Food Manufacturing<br />3 violations (2 serious, 0 repeat, 0 willful). <br />Total penalties: $1,358",43.400748,-115.522903
85122,3,900,0,0,0,0,1,"Quality Liquid Feeds, Inc.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $900","Quality Liquid Feeds, Inc.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $900","Quality Liquid Feeds, Inc.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $900","Quality Liquid Feeds, Inc.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $900","Quality Liquid Feeds, Inc.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $900","Quality Liquid Feeds, Inc.<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $900",32.917126,-111.744208
85131,3,0,0,0,0,0,0,"Casa Grande Commodities, Llc <br />Industry: Animal Food Manufacturing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Casa Grande Commodities, Llc <br />Industry: Animal Food Manufacturing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Casa Grande Commodities, Llc <br />Industry: Animal Food Manufacturing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Casa Grande Commodities, Llc <br />Industry: Animal Food Manufacturing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Casa Grande Commodities, Llc <br />Industry: Animal Food Manufacturing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0","Casa Grande Commodities, Llc <br />Industry: Animal Food Manufacturing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $0",32.672511,-111.547278
85730,3,375,0,0,0,0,1,"Taylor Tack & Feed, Llc<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $375","Taylor Tack & Feed, Llc<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $375","Taylor Tack & Feed, Llc<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $375","Taylor Tack & Feed, Llc<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $375","Taylor Tack & Feed, Llc<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $375","Taylor Tack & Feed, Llc<br />Industry: Animal Food Manufacturing<br />3 violations (1 serious, 0 repeat, 0 willful). <br />Total penalties: $375",32.181544,-110.746552
89081,3,400,0,0,0,0,0,"Darling Ingredients Inc.<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $400","Darling Ingredients Inc.<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $400","Darling Ingredients Inc.<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $400","Darling Ingredients Inc.<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $400","Darling Ingredients Inc.<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $400","Darling Ingredients Inc.<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $400",36.258477,-115.107492
90274,3,5750,0,0,3,0,0,"Hgs Management Llc.<br />Industry: Other Animal Production<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $5,750","Hgs Management Llc.<br />Industry: Other Animal Production<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $5,750","Hgs Management Llc.<br />Industry: Other Animal Production<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $5,750","Hgs Management Llc.<br />Industry: Other Animal Production<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $5,750","Hgs Management Llc.<br />Industry: Other Animal Production<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $5,750","Hgs Management Llc.<br />Industry: Other Animal Production<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $5,750",33.7801,-118.372412
91007,3,1800,0,0,3,0,0,"David T. Jacobson Llc.<br />Industry: Support Activities for Animal Production<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $1,800","David T. Jacobson Llc.<br />Industry: Support Activities for Animal Production<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $1,800","David T. Jacobson Llc.<br />Industry: Support Activities for Animal Production<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $1,800","David T. Jacobson Llc.<br />Industry: Support Activities for Animal Production<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $1,800","David T. Jacobson Llc.<br />Industry: Support Activities for Animal Production<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $1,800","David T. Jacobson Llc.<br />Industry: Support Activities for Animal Production<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $1,800",34.128284,-118.047732
91020,3,1010,0,0,0,0,0,"Gelsinger Meats Inc<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $1,010","Gelsinger Meats Inc<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $1,010","Gelsinger Meats Inc<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $1,010","Gelsinger Meats Inc<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $1,010","Gelsinger Meats Inc<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $1,010","Gelsinger Meats Inc<br />Industry: Animal Slaughtering and Processing<br />3 violations (0 serious, 0 repeat, 0 willful). <br />Total penalties: $1,010",34.211344,-118.230655
